#---------- Chain Size Frequency ----------
#From frame 1000 to frame 1499.
#Chain Size | Number of Occurences
11 29
2 527
3 370
12 27
10 53
4 204
9 57
14 4
15 5
13 21
5 153
6 108
8 89
7 92
18 4
16 5
17 2
