#---------- Continuous Hydrogen Bond Time Correlation Function ----------
#From frame 1000 to frame 1499. Number of origins: 5.
#Frame Index | S_HB
0 1.0
1 0.6537883169462116
2 0.5572006940427994
3 0.5323886639676113
4 0.47304800462695196
5 0.4328513591671487
6 0.3497975708502024
7 0.2953152111046848
8 0.2799305957200694
9 0.20630422209369578
10 0.19201850780798146
11 0.1634470792365529
12 0.1634470792365529
13 0.15292076344707922
14 0.14239444765760556
15 0.11272411798727588
16 0.08195488721804511
17 0.08195488721804511
18 0.08195488721804511
19 0.07142857142857142
20 0.07142857142857142
21 0.07142857142857142
22 0.07142857142857142
23 0.07142857142857142
24 0.05714285714285714
25 0.05714285714285714
26 0.05714285714285714
27 0.05714285714285714
28 0.02857142857142857
29 0.02857142857142857
30 0.02857142857142857
31 0.02857142857142857
32 0.02857142857142857
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.0
61 0.0
62 0.0
63 0.0
64 0.0
65 0.0
66 0.0
67 0.0
68 0.0
69 0.0
70 0.0
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.0
82 0.0
83 0.0
84 0.0
85 0.0
86 0.0
87 0.0
88 0.0
89 0.0
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
