#---------- Chain Size Frequency ----------
#From frame 1000 to frame 1499.
#Chain Size | Number of Occurences
2 886
15 24
4 244
10 38
6 84
14 29
19 6
5 139
9 53
7 98
13 31
3 409
11 54
8 55
12 39
22 3
18 11
17 23
20 7
16 16
21 6
25 1
24 1
