#---------- Chain Size Frequency ----------
#From frame 1000 to frame 1499.
#Chain Size | Number of Occurences
5 191
3 323
2 727
8 64
7 100
6 109
4 281
10 34
15 2
9 50
11 21
14 7
12 9
17 1
16 3
13 3
