#---------- Chain Size Frequency ----------
#From frame 2000 to frame 2499.
#Chain Size | Number of Occurences
11 68
2 250
3 75
13 116
14 58
6 15
4 39
15 48
12 85
7 17
16 15
10 34
5 20
9 29
8 22
